NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
wt100_016,53.939965,53.600536,35.759663,35.759667,17.647196,0.187866,20.299821,0.000287,209057,209117,0.000287,1548,28/8/2019,4,1,0.8,2,100,2,193030,18545
wt100_016,40.139671,39.692479,22.730002,22.730009,16.784975,0.172023,7.315938,0.000292,209056,209117,0.000292,1593,28/8/2019,4,1,0.8,3,100,2,193030,18622
wt100_016,44.855072,44.292303,26.909752,26.909759,17.190509,0.183564,12.152866,0.000287,209057,209117,0.000287,1530,28/8/2019,4,1,0.8,4,100,2,193030,18653
wt100_016,64.528311,64.209669,46.771127,46.771133,17.137024,0.293946,31.078387,0.000292,209056,209117,0.000292,1574,28/8/2019,4,1,0.8,5,100,2,162373,16865
wt100_016,73.186272,72.766266,55.326912,55.326919,17.151801,0.282562,39.908594,0.000287,209057,209117,0.000287,1548,28/8/2019,4,1,0.8,6,100,2,162373,17191
wt100_016,56.163293,55.792427,38.487928,38.487936,16.986927,0.307879,23.111818,0.000292,209056,209117,0.000292,1593,28/8/2019,4,1,0.8,7,100,2,162373,16854
wt100_016,64.351902,63.978075,46.701811,46.701817,16.96733,0.304345,32.173612,0.000287,209057,209117,0.000287,1530,28/8/2019,4,1,0.8,8,100,2,162373,16842
wt100_016,33.14683,31.93794,14.991953,14.991957,16.939932,0,1.260473,0.000301,209054,209117,0.000301,1540,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_016,173.153011,170.395466,152.248702,152.248705,16.763979,0,136.666249,0.000268,209061,209117,0.000268,1552,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_021,40.368111,40.062241,26.531298,26.531303,13.367633,0.159021,12.488407,7E-05,457813,457845,7E-05,1506,28/8/2019,4,1,0.8,1,100,2,188883,16773
wt100_021,46.947215,46.640519,33.128028,33.128034,13.354735,0.150359,19.608904,6.8E-05,457814,457845,6.8E-05,1460,28/8/2019,4,1,0.8,2,100,2,188883,16526
wt100_021,34.858504,34.546891,20.614233,20.614238,13.792701,0.130719,7.238758,7E-05,457813,457845,7E-05,1431,28/8/2019,4,1,0.8,3,100,2,188883,16716
wt100_021,50.800768,50.426581,36.392852,36.392857,13.876704,0.150403,18.72247,6.8E-05,457814,457845,6.8E-05,1734,28/8/2019,4,1,0.8,4,100,2,188883,17069
wt100_021,59.405631,59.016378,44.67232,44.672326,13.956315,0.379996,29.729292,7E-05,457813,457845,7E-05,1506,28/8/2019,4,1,0.8,5,100,2,133546,15199
wt100_021,71.774622,71.354367,56.523417,56.523423,14.432797,0.387108,42.437361,6.8E-05,457814,457845,6.8E-05,1460,28/8/2019,4,1,0.8,6,100,2,133546,15101
wt100_021,48.470842,48.111025,33.252742,33.252747,14.456413,0.390192,20.068447,7E-05,457813,457845,7E-05,1431,28/8/2019,4,1,0.8,7,100,2,133546,15138
wt100_021,74.290837,73.536794,58.910768,58.910773,14.244708,0.3772,42.257973,6.8E-05,457814,457845,6.8E-05,1734,28/8/2019,4,1,0.8,8,100,2,133546,15286
wt100_021,34.927645,33.494285,19.321092,19.321096,14.16507,0,1.52097,7.4E-05,457811,457845,7.4E-05,1766,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_021,220.61703,217.994826,202.608876,202.60888,13.896419,0,186.220224,6.8E-05,457814,457845,6.8E-05,1650,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_026,7.879612,7.74343,4.595922,4.595928,2.856592,0.285102,3.63008,0.277778,72,92,0.277778,324,28/8/2019,4,1,0.8,1,100,2,246920,146353
wt100_026,9.834984,9.709378,6.603314,6.60332,2.800477,0.300879,5.556608,0.226667,75,92,0.226667,311,28/8/2019,4,1,0.8,2,100,2,246920,146276
wt100_026,6.109138,5.959467,2.75548,2.755486,2.91275,0.284131,1.801532,0.277778,72,92,0.277778,320,28/8/2019,4,1,0.8,3,100,2,246920,146353
wt100_026,8.301851,8.130489,4.684994,4.684999,3.11451,0.32448,3.447114,0.226667,75,92,0.226667,361,28/8/2019,4,1,0.8,4,100,2,246920,146283
wt100_026,13.11121,12.944183,9.435828,9.435833,3.091942,0.408653,8.138449,0.277778,72,92,0.277778,313,28/8/2019,4,1,0.8,5,100,2,202614,146180
wt100_026,16.526731,16.369639,12.985956,12.985961,2.954287,0.423131,11.444996,0.226667,75,92,0.226667,352,28/8/2019,4,1,0.8,6,100,2,202614,146078
wt100_026,10.48496,10.373954,6.944191,6.944197,2.980633,0.444186,5.675127,0.277778,72,92,0.277778,320,28/8/2019,4,1,0.8,7,100,2,202614,146180
wt100_026,14.195323,14.02902,10.735253,10.735258,2.90776,0.382747,9.190787,0.226667,75,92,0.226667,361,28/8/2019,4,1,0.8,8,100,2,202614,146088
wt100_026,3.474712,3.438338,0.596484,0.596488,2.834407,0,0.33906,0.352941,68,92,0.352941,328,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_026,38.458285,38.227887,33.564361,33.564365,2.964283,0,32.792322,0.226667,75,92,0.226667,325,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_031,19.124303,18.788324,11.451226,11.45123,7.083835,0.246041,7.773993,0.000314,12725,12729,0.000314,762,28/8/2019,4,1,0.8,1,100,2,229875,82455
wt100_031,24.289424,24.141129,16.735164,16.735169,7.147434,0.250345,12.662479,0.000314,12725,12729,0.000314,773,28/8/2019,4,1,0.8,2,100,2,229875,81172
wt100_031,15.719789,15.560635,7.811812,7.811817,7.430566,0.31104,3.947491,0.000314,12725,12729,0.000314,777,28/8/2019,4,1,0.8,3,100,2,229875,82311
wt100_031,19.102067,18.746466,10.894893,10.894898,7.585322,0.260287,6.691707,0.000314,12725,12729,0.000314,765,28/8/2019,4,1,0.8,4,100,2,229875,82395
wt100_031,29.393289,29.197686,21.361817,21.361822,7.503971,0.328456,17.622393,0.000314,12725,12729,0.000314,720,28/8/2019,4,1,0.8,5,100,2,197416,79830
wt100_031,34.565569,34.312212,26.449819,26.449823,7.526428,0.326634,22.267969,0.000314,12725,12729,0.000314,757,28/8/2019,4,1,0.8,6,100,2,197416,81623
wt100_031,25.626422,25.451786,17.526553,17.526558,7.568873,0.35155,13.516684,0.000314,12725,12729,0.000314,777,28/8/2019,4,1,0.8,7,100,2,197416,81561
wt100_031,31.892346,31.647384,23.815436,23.81544,7.483481,0.345312,19.398523,0.000314,12725,12729,0.000314,765,28/8/2019,4,1,0.8,8,100,2,197416,81547
wt100_031,9.581842,9.517053,2.01545,2.015456,7.492181,0,0.666828,0.000314,12725,12729,0.000314,756,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_031,82.072763,81.591608,73.039437,73.03944,7.212846,0,69.25068,0.000314,12725,12729,0.000314,744,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_036,34.179153,33.603323,15.738658,15.738662,17.624901,0.231548,9.292477,0.001945,56562,56672,0.001945,1037,28/8/2019,4,1,0.8,1,100,2,212411,47483
wt100_036,40.160859,39.919973,22.284518,22.284524,17.398333,0.226758,14.920658,0.001715,56575,56672,0.001715,1047,28/8/2019,4,1,0.8,2,100,2,212411,45848
wt100_036,29.87192,29.600786,10.461593,10.461599,18.92529,0.208478,4.334354,0.001945,56562,56672,0.001945,1016,28/8/2019,4,1,0.8,3,100,2,212411,47503
wt100_036,33.993885,33.655058,14.934687,14.934692,18.504188,0.206521,8.062654,0.001715,56575,56672,0.001715,1001,28/8/2019,4,1,0.8,4,100,2,212411,45857
wt100_036,49.253502,48.951818,30.233009,30.233015,18.435719,0.273549,23.562283,0.001945,56562,56672,0.001945,1037,28/8/2019,4,1,0.8,5,100,2,193200,44945
wt100_036,54.561988,54.292043,35.903117,35.903123,18.095275,0.286859,28.28463,0.001715,56575,56672,0.001715,1047,28/8/2019,4,1,0.8,6,100,2,193200,43430
wt100_036,41.519837,41.197766,22.385267,22.385275,18.521016,0.285482,16.031915,0.001945,56562,56672,0.001945,1016,28/8/2019,4,1,0.8,7,100,2,193200,44969
wt100_036,48.040676,47.406154,28.637115,28.63712,18.487071,0.279439,21.661721,0.001715,56575,56672,0.001715,1001,28/8/2019,4,1,0.8,8,100,2,193200,43378
wt100_036,22.873205,22.586981,4.578782,4.578785,17.998086,0,0.749116,0.002069,56555,56672,0.002069,941,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_036,110.895603,110.277552,91.158697,91.158702,17.840699,0,84.726445,0.001715,56575,56672,0.001715,996,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_041,47.119579,46.616261,24.25641,24.256414,22.157223,0.198842,13.857296,0.001182,237742,238023,0.001182,1280,28/8/2019,4,1,0.8,1,100,2,243916,40867
wt100_041,55.68274,55.349199,32.996982,32.996986,22.121313,0.225966,22.121882,0.00106,237771,238023,0.00106,1279,28/8/2019,4,1,0.8,2,100,2,243916,38707
wt100_041,42.396372,42.047835,19.054712,19.054716,22.757176,0.225897,8.59254,0.001182,237742,238023,0.001182,1298,28/8/2019,4,1,0.8,3,100,2,243916,40946
wt100_041,47.379964,46.963275,22.455923,22.455927,24.251389,0.248829,12.077208,0.00106,237771,238023,0.00106,1334,28/8/2019,4,1,0.8,4,100,2,243916,38797
wt100_041,68.385126,67.974062,43.990892,43.990896,23.638823,0.333502,33.634885,0.001182,237742,238023,0.001182,1280,28/8/2019,4,1,0.8,5,100,2,216148,37554
wt100_041,75.765936,75.364762,51.994687,51.994691,23.007827,0.35228,41.386001,0.00106,237771,238023,0.00106,1279,28/8/2019,4,1,0.8,6,100,2,216148,35838
wt100_041,59.093959,58.713361,35.061832,35.061837,23.333356,0.306876,24.691957,0.001182,237742,238023,0.001182,1298,28/8/2019,4,1,0.8,7,100,2,216148,37635
wt100_041,70.334776,69.912278,46.122953,46.122959,23.415287,0.362176,35.712058,0.00106,237771,238023,0.00106,1334,28/8/2019,4,1,0.8,8,100,2,216148,35447
wt100_041,34.119024,33.242398,10.617577,10.61758,22.605901,0,1.231126,0.001211,237735,238023,0.001211,1331,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_041,164.217595,162.883375,138.886623,138.886626,22.582041,0,128.931239,0.00106,237771,238023,0.00106,1270,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_046,39.269011,38.944653,21.387377,21.387381,17.379242,0.17143,10.783833,9.9E-05,422798,422840,9.9E-05,1300,28/8/2019,4,1,0.8,1,100,2,193163,19309
wt100_046,44.253389,43.887449,26.383472,26.383476,17.328585,0.16661,16.64054,8.5E-05,422804,422840,8.5E-05,1249,28/8/2019,4,1,0.8,2,100,2,193163,18056
wt100_046,35.751209,35.396512,17.168654,17.168659,18.059834,0.164855,5.7271,9.9E-05,422798,422840,9.9E-05,1320,28/8/2019,4,1,0.8,3,100,2,193163,19256
wt100_046,40.002761,39.679325,21.374147,21.374151,18.137893,0.16198,10.588403,8.5E-05,422804,422840,8.5E-05,1334,28/8/2019,4,1,0.8,4,100,2,193163,18234
wt100_046,54.602698,54.282446,35.818962,35.818968,18.126982,0.32539,25.003822,9.9E-05,422798,422840,9.9E-05,1300,28/8/2019,4,1,0.8,5,100,2,151466,17730
wt100_046,62.133999,61.752705,42.828281,42.828286,18.596495,0.320408,32.810424,8.5E-05,422804,422840,8.5E-05,1249,28/8/2019,4,1,0.8,6,100,2,151466,16713
wt100_046,49.959406,49.292253,30.607254,30.607259,18.355662,0.325425,19.137945,9.9E-05,422798,422840,9.9E-05,1320,28/8/2019,4,1,0.8,7,100,2,151466,17685
wt100_046,57.694885,57.269831,38.627902,38.627909,18.319749,0.315342,28.020002,8.5E-05,422804,422840,8.5E-05,1334,28/8/2019,4,1,0.8,8,100,2,151466,16718
wt100_046,32.248961,31.360776,13.127516,13.127519,18.222897,0,1.165687,9.9E-05,422798,422840,9.9E-05,1420,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_046,152.620256,151.071459,131.353406,131.35341,18.137009,0,120.788509,8.5E-05,422804,422840,8.5E-05,1300,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_051,0.402161,0.311791,0,0,0.00401,0.303806,0,1,0,0,0,0,28/8/2019,4,1,0.8,1,100,2,234724,0
wt100_051,0.30971,0.260997,0,0,0.002951,0.254775,0,1,0,0,0,0,28/8/2019,4,1,0.8,2,100,2,234724,0
wt100_051,0.321147,0.255533,0,0,0.002211,0.253068,0,1,0,0,0,0,28/8/2019,4,1,0.8,3,100,2,234724,0
wt100_051,0.31136,0.230055,0,0,0.002071,0.224738,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,4,100,2,234724,0
wt100_051,0.403169,0.354123,0,0,0.00307,0.347613,0,1,0,0,0,0,28/8/2019,4,1,0.8,5,100,2,195963,0
wt100_051,0.39355,0.311268,0,0,0,0.309619,0,1,0,0,0,0,28/8/2019,4,1,0.8,6,100,2,195963,0
wt100_051,0.399677,0.31396,0,0,0.002508,0.308099,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,7,100,2,195963,0
wt100_051,0.395691,0.33339,0,0,0.00254,0.327479,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,8,100,2,195963,0
wt100_051,0.007024,0.002269,0,0,0,0,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_051,1.626738,1.539868,0,0,0.003099,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_056,15.602862,15.446589,8.309463,8.309468,6.89512,0.23243,6.07234,0.031908,4983,5142,0.031908,570,28/8/2019,4,1,0.8,1,100,2,232107,111121
wt100_056,19.364885,19.058542,11.689389,11.689396,7.106853,0.256932,9.155633,0.031908,4983,5142,0.031908,572,28/8/2019,4,1,0.8,2,100,2,232107,111617
wt100_056,12.513482,12.343846,5.07057,5.070574,7.045591,0.222057,2.79516,0.031908,4983,5142,0.031908,570,28/8/2019,4,1,0.8,3,100,2,232107,111139
wt100_056,14.758767,14.589059,7.086062,7.086066,7.258414,0.242641,4.705069,0.031908,4983,5142,0.031908,557,28/8/2019,4,1,0.8,4,100,2,232107,111267
wt100_056,24.058246,23.845249,16.508874,16.508878,7.055522,0.276142,14.042905,0.031908,4983,5142,0.031908,539,28/8/2019,4,1,0.8,5,100,2,214521,109591
wt100_056,27.401008,27.237337,19.848289,19.848293,7.084977,0.298913,17.126209,0.031908,4983,5142,0.031908,582,28/8/2019,4,1,0.8,6,100,2,214521,109749
wt100_056,20.289685,20.040527,12.474272,12.474278,7.255211,0.301705,9.914437,0.031908,4983,5142,0.031908,570,28/8/2019,4,1,0.8,7,100,2,214521,109587
wt100_056,23.518489,23.326877,15.848063,15.848067,7.174009,0.298997,13.210115,0.031908,4983,5142,0.031908,557,28/8/2019,4,1,0.8,8,100,2,214521,109755
wt100_056,8.351186,8.211479,1.130729,1.130734,7.070217,0,0.391269,0.0344,4971,5142,0.0344,469,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_056,60.897457,60.636193,52.28264,52.282644,7.010564,0,50.100618,0.031908,4983,5142,0.031908,537,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_061,41.225144,40.925805,14.865989,14.865993,25.864998,0.185136,8.580447,0.00553,45392,45643,0.00553,1023,28/8/2019,4,1,0.8,1,100,2,210622,46210
wt100_061,50.578143,50.242679,23.399805,23.399809,26.639399,0.195947,15.445938,0.005087,45412,45643,0.005087,1101,28/8/2019,4,1,0.8,2,100,2,210622,44416
wt100_061,39.613412,39.337065,12.254946,12.25495,26.867543,0.202934,5.150136,0.00553,45392,45643,0.00553,1071,28/8/2019,4,1,0.8,3,100,2,210622,46069
wt100_061,43.891946,43.555151,15.739225,15.73923,27.59251,0.213661,8.179907,0.004865,45422,45643,0.004865,1061,28/8/2019,4,1,0.8,4,100,2,210622,45959
wt100_061,57.465096,57.115763,29.19502,29.195026,27.694096,0.215922,22.717542,0.00553,45392,45643,0.00553,1023,28/8/2019,4,1,0.8,5,100,2,200260,42482
wt100_061,64.234007,63.92553,36.712244,36.712248,26.952467,0.251379,28.799553,0.005087,45412,45643,0.005087,1101,28/8/2019,4,1,0.8,6,100,2,200260,40886
wt100_061,51.558236,51.234571,23.569205,23.56921,27.368163,0.287881,16.48462,0.00553,45392,45643,0.00553,1071,28/8/2019,4,1,0.8,7,100,2,200260,42379
wt100_061,58.705952,58.03994,30.49918,30.499186,27.235925,0.293309,23.012198,0.004865,45422,45643,0.004865,1061,28/8/2019,4,1,0.8,8,100,2,200260,40909
wt100_061,32.776039,32.381084,5.282516,5.282519,27.087283,0,0.735781,0.006017,45370,45643,0.006017,955,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_061,124.634974,123.786557,96.028221,96.028223,26.556758,0,88.233051,0.004843,45423,45643,0.004843,1094,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_066,38.501178,38.242449,21.40297,21.402975,16.660417,0.170297,11.380011,0.001416,126396,126575,0.001416,1272,28/8/2019,4,1,0.8,1,100,2,192380,34211
wt100_066,44.781578,44.508924,27.612239,27.612245,16.70143,0.184974,17.191876,0.001337,126406,126575,0.001337,1281,28/8/2019,4,1,0.8,2,100,2,192380,33326
wt100_066,33.425583,32.803588,15.707818,15.707826,16.895356,0.191489,6.406668,0.001416,126396,126575,0.001416,1252,28/8/2019,4,1,0.8,3,100,2,192380,34343
wt100_066,38.716753,38.259829,20.825507,20.825513,17.26515,0.160443,10.066859,0.001337,126406,126575,0.001337,1273,28/8/2019,4,1,0.8,4,100,2,192380,33668
wt100_066,54.520388,54.119738,36.486158,36.486163,17.400931,0.222943,26.500008,0.001416,126396,126575,0.001416,1272,28/8/2019,4,1,0.8,5,100,2,177905,31157
wt100_066,59.837299,59.482365,41.894363,41.894369,17.348945,0.231139,31.50032,0.001337,126406,126575,0.001337,1281,28/8/2019,4,1,0.8,6,100,2,177905,30622
wt100_066,45.507572,45.210247,27.710177,27.710182,17.237014,0.25394,18.427574,0.001416,126396,126575,0.001416,1252,28/8/2019,4,1,0.8,7,100,2,177905,31293
wt100_066,53.230713,52.836008,34.955994,34.956,17.624867,0.249028,24.57353,0.001337,126406,126575,0.001337,1273,28/8/2019,4,1,0.8,8,100,2,177905,30484
wt100_066,26.850913,26.308703,8.897289,8.897293,17.401139,0,0.890115,0.001591,126374,126575,0.001591,1244,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_066,125.438195,124.301645,106.165898,106.165903,17.060087,0,95.907064,0.001337,126406,126575,0.001337,1277,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_071,43.815826,43.50793,31.848283,31.848289,11.498987,0.155448,14.762385,0.000101,327298,327331,0.000101,1647,28/8/2019,4,1,0.8,1,100,2,199732,17254
wt100_071,53.660372,53.351699,41.399085,41.399091,11.773029,0.17543,24.038702,9.5E-05,327300,327331,9.5E-05,1653,28/8/2019,4,1,0.8,2,100,2,199732,16592
wt100_071,37.00122,36.394842,24.285125,24.285132,11.898827,0.200658,8.694338,0.000101,327298,327331,0.000101,1552,28/8/2019,4,1,0.8,3,100,2,199732,17321
wt100_071,41.78711,41.45887,28.962462,28.962469,12.322069,0.168383,13.735236,9.5E-05,327300,327331,9.5E-05,1553,28/8/2019,4,1,0.8,4,100,2,199732,16625
wt100_071,65.771219,65.106874,52.801542,52.801549,12.058229,0.241927,35.674553,0.000101,327298,327331,0.000101,1647,28/8/2019,4,1,0.8,5,100,2,169265,15543
wt100_071,76.419996,75.996659,63.471504,63.47151,12.262854,0.254,46.051523,9.5E-05,327300,327331,9.5E-05,1653,28/8/2019,4,1,0.8,6,100,2,169265,15139
wt100_071,52.91449,52.488366,40.020088,40.020095,12.180566,0.279644,24.613425,0.000101,327298,327331,0.000101,1552,28/8/2019,4,1,0.8,7,100,2,169265,15621
wt100_071,62.463808,62.086345,49.497443,49.497449,12.311689,0.274441,34.772434,9.5E-05,327300,327331,9.5E-05,1553,28/8/2019,4,1,0.8,8,100,2,169265,14943
wt100_071,31.175158,29.401438,17.493187,17.493191,11.898982,0,1.389864,0.000107,327296,327331,0.000107,1710,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_071,161.625205,159.068493,145.96452,145.964523,11.829274,0,132.346375,9.5E-05,327300,327331,9.5E-05,1486,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_076,0.365378,0.282424,0,0,0.004408,0.2735,0,1,0,0,0,0,28/8/2019,4,1,0.8,1,100,2,226588,0
wt100_076,0.355794,0.288049,0,0,0.00321,0.281424,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,2,100,2,226588,0
wt100_076,0.298378,0.230866,0,0,0.002989,0.224509,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,3,100,2,226588,0
wt100_076,0.300539,0.22971,0,0,0.002707,0.223685,0,1,0,0,0,0,28/8/2019,4,1,0.8,4,100,2,226588,0
wt100_076,0.370764,0.309905,0,0,0.002436,0.303978,0,1,0,0,0,0,28/8/2019,4,1,0.8,5,100,2,203407,0
wt100_076,0.368868,0.287778,0,0,0.002318,0.285223,0,1,0,0,0,0,28/8/2019,4,1,0.8,6,100,2,203407,0
wt100_076,0.375529,0.270808,0,0,0.001938,0.265575,0,1,0,0,0,0,28/8/2019,4,1,0.8,7,100,2,203407,0
wt100_076,0.368519,0.288048,0,0,0.002657,0.282031,0,1,0,0,0,0,28/8/2019,4,1,0.8,8,100,2,203407,0
wt100_076,0.006894,0.002778,0,0,0.002128,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_076,1.51799,1.438026,0,0,0.002927,0,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_081,33.203608,32.993226,14.342434,14.342438,18.4297,0.210931,8.846179,0.149367,790,908,0.149367,904,28/8/2019,4,1,0.8,1,100,2,218880,85559
wt100_081,41.268305,41.057953,22.502553,22.502558,18.303451,0.241019,15.120599,0.146465,792,908,0.146465,1065,28/8/2019,4,1,0.8,2,100,2,218880,85924
wt100_081,28.508614,28.249587,9.282802,9.282807,18.757002,0.19926,4.222124,0.149367,790,908,0.149367,894,28/8/2019,4,1,0.8,3,100,2,218880,84665
wt100_081,33.126683,32.898029,13.78367,13.783674,18.866625,0.239688,7.557232,0.146465,792,908,0.146465,937,28/8/2019,4,1,0.8,4,100,2,218880,85298
wt100_081,44.528624,44.237778,25.226139,25.226143,18.744917,0.259625,19.907654,0.149367,790,908,0.149367,871,28/8/2019,4,1,0.8,5,100,2,210189,84756
wt100_081,48.876643,48.58648,29.621396,29.621401,18.690557,0.266133,23.953211,0.146465,792,908,0.146465,889,28/8/2019,4,1,0.8,6,100,2,210189,86049
wt100_081,37.869338,37.565743,18.815231,18.815236,18.481525,0.259399,13.636713,0.149367,790,908,0.149367,894,28/8/2019,4,1,0.8,7,100,2,210189,84287
wt100_081,45.819179,45.481979,26.500175,26.50018,18.70156,0.2749,20.153127,0.146465,792,908,0.146465,937,28/8/2019,4,1,0.8,8,100,2,210189,84818
wt100_081,22.087195,21.916029,3.452077,3.452081,18.447729,0,0.585725,0.159642,783,908,0.159642,731,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_081,100.400503,99.798316,80.308868,80.308872,18.384605,0,74.499172,0.146465,792,908,0.146465,894,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_086,40.644823,40.370219,20.744836,20.744841,19.417871,0.201448,12.683118,0.017858,36174,36820,0.017858,1185,28/8/2019,4,1,0.8,1,100,2,243818,81653
wt100_086,49.926717,49.704952,29.845301,29.845306,19.598626,0.252726,20.185028,0.016959,36206,36820,0.016959,1262,28/8/2019,4,1,0.8,2,100,2,243818,77835
wt100_086,36.86133,36.602695,17.050526,17.050532,19.308788,0.235738,8.01061,0.017858,36174,36820,0.017858,1243,28/8/2019,4,1,0.8,3,100,2,243818,81639
wt100_086,41.978157,41.730492,21.51248,21.512484,19.988972,0.219945,12.119972,0.016959,36206,36820,0.016959,1238,28/8/2019,4,1,0.8,4,100,2,243818,78500
wt100_086,61.536434,61.233616,41.203537,41.203542,19.745358,0.278824,33.003321,0.017858,36174,36820,0.017858,1185,28/8/2019,4,1,0.8,5,100,2,237830,77906
wt100_086,70.596561,69.960665,49.899371,49.899375,19.711592,0.340306,39.74388,0.016959,36206,36820,0.016959,1300,28/8/2019,4,1,0.8,6,100,2,237830,74114
wt100_086,51.391159,50.994161,30.590641,30.590646,20.117285,0.276234,21.563813,0.017858,36174,36820,0.017858,1243,28/8/2019,4,1,0.8,7,100,2,237830,77898
wt100_086,58.677881,58.358232,38.144684,38.144689,19.901215,0.300121,28.680982,0.016959,36206,36820,0.016959,1238,28/8/2019,4,1,0.8,8,100,2,237830,74339
wt100_086,27.445483,27.038075,7.23262,7.232623,19.79514,0,0.889361,0.018168,36163,36820,0.018168,1094,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_086,134.495366,133.385612,112.207091,112.207094,19.894085,0,103.440812,0.01693,36207,36820,0.01693,1176,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_091,47.346901,47.032406,20.851087,20.851092,25.998425,0.178562,11.793688,0.003558,129555,130016,0.003558,1252,28/8/2019,4,1,0.8,1,100,2,213652,49689
wt100_091,53.448646,53.111034,26.53521,26.535214,26.38017,0.186443,17.635366,0.003264,129593,130016,0.003264,1205,28/8/2019,4,1,0.8,2,100,2,213652,47425
wt100_091,42.675146,42.346135,15.491659,15.491663,26.618416,0.227224,6.782429,0.003558,129555,130016,0.003558,1198,28/8/2019,4,1,0.8,3,100,2,213652,49720
wt100_091,47.656391,47.280638,20.230149,20.230151,26.865598,0.185004,10.81714,0.003171,129605,130016,0.003171,1259,28/8/2019,4,1,0.8,4,100,2,213652,50180
wt100_091,65.908039,65.56276,38.681575,38.68158,26.629358,0.244159,29.599766,0.003558,129555,130016,0.003558,1252,28/8/2019,4,1,0.8,5,100,2,201768,45583
wt100_091,68.876326,68.542022,41.820826,41.820831,26.435054,0.278158,32.885134,0.003264,129593,130016,0.003264,1205,28/8/2019,4,1,0.8,6,100,2,201768,43663
wt100_091,55.199947,54.796403,27.350418,27.350424,27.195783,0.239941,18.873723,0.003558,129555,130016,0.003558,1198,28/8/2019,4,1,0.8,7,100,2,201768,45597
wt100_091,63.992992,63.531155,35.894847,35.894852,27.377615,0.25123,26.515387,0.003171,129605,130016,0.003171,1259,28/8/2019,4,1,0.8,8,100,2,201768,43597
wt100_091,35.090715,34.396944,8.365784,8.365789,26.018746,0,0.936424,0.003574,129553,130016,0.003574,1229,28/8/2019,4,1,0.8,9,100,2,0,0
wt100_091,140.721302,139.464402,112.056406,112.056408,26.276033,0,102.932681,0.003163,129606,130016,0.003163,1240,28/8/2019,4,1,0.8,10,100,2,0,0
wt100_096,37.364443,36.931147,24.043311,24.043315,12.715106,0.16552,11.962365,0.000378,254118,254214,0.000378,1397,28/8/2019,4,1,0.8,1,100,2,193536,25067
